Review text,Ratings,label
Good one..!! MORE,5,1
Super quality MORE,5,1
All good but price should be lower MORE,4,1
Very nice shuttle And good balancing shuttle MORE,4,1
Best product for beginners playing outside. MORE,5,1
Very slow worst MORE,1,0
Products was good but the cap wasn't good and it's not a long lasting shuttle MORE,3,0
Fire MORE,5,1
Super Fast Delivery Un Expected MORE,5,1
Excellent to play.. MORE,4,1
Ultimate shuttle MORE,5,1
It's a genuine and good product MORE,5,1
Nice one MORE,3,0
Good product nd good pack thank flipkart MORE,5,1
Very less durable... Each piece gone in three days MORE,5,1
Very bad product all the corcks are ccracked one's MORE,1,0
Original shuttle very  nice MORE,5,1
Quality is very poooooor MORE,3,0
"Overall good product. However, out of 6, found one shuttle is not up to the mark and is revolving like a bullet. A waste of money. Not sure if the vendor is selling genuine products at all. MORE",3,0
Nice but 77 gm very nice MORE,4,1
Very super product MORE,5,1
Very nice.. 10/10 marks for quality and  durability.. MORE,5,1
Goood MORE,5,1
Best and most consistent shuttle cork for regular players. Original product delivered. This shuttle is used in most of the junior tournaments across the world. MORE,5,1
Genuine purchase MORE,5,1
The shuttles (green) are very fast. Not enjoying the game just little push or lift shuttles going out. MORE,1,0
Absolutely original MORE,5,1
Very MORE,5,1
"Good quality, original. MORE",5,1
Really good quality shuttles... MORE,4,1
SUPEB MORE,5,1
very bad product MORE,1,0
Outstanding MORE,5,1
"Indies best plastic shuttle, every player like it , in lockdown price very high MORE",5,1
"Don't buy it, they are putting adrenex shuttles inside and there is no return policy MORE",1,0
Base of the shuttle is not good it was damaged. MORE,2,0
2of 6 are just damaged MORE,3,0
Nce MORE,5,1
excellent product MORE,5,1
Worst experience MORE,2,0
Quality is not good MORE,1,0
Am happy after use...But give same discount MORE,4,1
Average quality product MORE,3,0
Good shuttle MORE,5,1
100%%%%% original product thanks MORE,5,1
"This time around, the quality is so low that, 3 of the 6 pack didn't last an hour. Probably, 2nd quality... Nobody pays market price for 2nd Quality MORE",4,1
Service is good ...but so late MORE,3,0
Good pr MORE,5,1
Quality Much difference when we buy in shop and in Flipkart MORE,2,0
Product quality is very good but price is a bit high. MORE,4,1
It's overall good but there is some small holes in cork which may be caused by some insects MORE,3,0
Waste product. Don't buy this product. Every cork was not properly fixed. MORE,1,0
Good original shuttle MORE,5,1
Good its ok MORE,1,0
Fantastic original  with Yonex hologram package fantastic MORE,5,1
Too costly not original shuttle rotating badly MORE,1,0
Good one.Got it on time.Thanks Flipkart MORE,5,1
It is nice MORE,5,1
Product is good but price is...... MORE,5,1
Excellent condition of shuttlecocks. Timely delivery of a genuine product. Quality is assured in FLIPCART. MORE,5,1
Durable. MORE,5,1
Worst . Recieved damaged product. Waste of money. MORE,1,0
Not suitable for indoor badminton or standard players. I hated it.. Iam not interest to buy this product again MORE,1,0
Good product but doubt in original MORE,4,1
GOOD PRODUCT MORE,5,1
"received a genuine Yonex Mavis 350 , verified the scratch code MORE",5,1
"Here it is, the perfect shuttle! MORE",5,1
Looks good but durability is worst MORE,3,0
All the shuttles in the box are quite good and long lasting. MORE,5,1
"I checked each piece, got the originals. Thank you seller. MORE",5,1
Got defected pieces MORE,2,0
Good but costly MORE,4,1
Not good one don't bay MORE,1,0
Good as always but getting expensive on every purchase . MORE,5,1
I have received package with good condition but 3shuttles is not good MORE,2,0
Flipkart assured is really good. MORE,4,1
Average rating MORE,3,0
Gud quality MORE,4,1
Wonderful shuttles. We can play in indoor and outdoor also. MORE,5,1
Good qualyti MORE,5,1
To much costly MORE,4,1
Cheaf quality.. MORE,5,1
Good prdt got at 793 MORE,4,1
As expected MORE,5,1
I used to order it many times but this time the quality is not good.. MORE,4,1
Rate is very high MORE,5,1
A very nice product. Everybody can buy. MORE,5,1
It was good for the game.. MORE,4,1
"Good product , genuine 100% MORE",5,1
Loose MORE,2,0
"The shuttle is really good, I and my friends are playing by hitting it very hard smashes everyday, so the shuttle life for me is 3 to 4 weeks. Buy it. MORE",5,1
Product quality was nice but delivery delay was absolutely disgusting🤢🤢🤢🤢 MORE,4,1
Nice Flipkart 🥰 MORE,5,1
Totally waste of money. Poor quality shuttle. Very slow moving. We can't even play single game with one shuttle MORE,1,0
Best product...👍👍 MORE,5,1
Same as store MORE,5,1
"Worth the money, good quality MORE",5,1
Durability is super MORE,5,1
Good original speed and quality MORE,5,1
"Very good quality, reasonable price and fast delivery. MORE",5,1
Liked it very much MORE,5,1
Super but rate is very high MORE,5,1
Good and sooper. MORE,5,1
Great product MORE,5,1
Worth of Money.. We are always flipkart family...thank u MORE,5,1
Original Quality. One shuttle last for atleast 9 sets if you are of an Intermediate level. MORE,5,1
Very bad qualityShuttle life is very bad MORE,1,0
Bad quality MORE,2,0
"I've been delivered with original and sealed,they are awesome MORE",5,1
One out of six is so speed. Others are very suit to indoor. MORE,5,1
Poor quality MORE,5,1
Good qwality MORE,4,1
Good quality  👍Genuine product from yonex 👍 MORE,4,1
It is very good it has came with excellent packaging MORE,5,1
Nice product but slow delivered MORE,5,1
Great shuttle for practice...... Lasting for 5 to 6 sets (heavy play) MORE,5,1
Good 🏸 MORE,5,1
Original shuttle.. timely delivery MORE,5,1
Best king of king Shuttlecock MORE,5,1
Bad quality. Suggested to low level players MORE,2,0
Products delivered are good and within the time.Thank you Flipcart MORE,5,1
I felt it authentic MORE,5,1
Brand remain same. But awesome Delivery schedule MORE,5,1
Poor quality shuttle head comes out easily.hopeless product very disappointing MORE,1,0
Amazing genuine product at best price...go ahead without any further thought. MORE,5,1
Nice product ND nce delivery MORE,5,1
"While playing, going like a rocket speed to out of the  ground... speed of the cork is too high.... MORE",2,0
200 is almost same. MORE,5,1
"Good quality, value for money MORE",5,1
Shuttles are not in good condition. Even after one game shuttle start to wobble and it doesn’t feel like mavis 350. Feels like a cheap knockoff of the yonex MORE,1,0
Quality  was  very bad thos time .shuttle became  useless with in an hour.very bad  all shuttles separated.  Never expected  from flipkart MORE,1,0
Excellent quality shuttle MORE,5,1
Product packing was good MORE,5,1
Some shuttle having unbalanced flightRest good MORE,4,1
Shuttles are good but easily gets worn out after 5 games. MORE,4,1
"Good and original ones....can understand the higher price due to the current demand. But, the price is still less compared to retail outlets in the city MORE",5,1
Worst shuttles.. Started wobbling in first game itself..  DO NOT BUY MORE,1,0
Amazing product❤ Fully satisfied! I love you flipkart marry me🙆🏻‍♂️ MORE,5,1
"Slow shuttle ,old material Only for kids MORE",1,0
Good shuttle for outdoor long lasting MORE,4,1
Superb fresh article. MORE,5,1
Really good product. Yes really 350 nylon shuttle MORE,5,1
It's original one MORE,5,1
Fast Delivery ThankQ.. MORE,5,1
Received good quality product MORE,5,1
"Great experience with this product , Worthy MORE",5,1
Very nice it withstands so long compared to Mavis 10 or mavis 200i. Anyone can choose this one for long durability. MORE,4,1
Good.. MORE,5,1
All the shuttle were defective MORE,2,0
Delivery boy good work MORE,5,1
Original for sure!! MORE,5,1
Its not good quality MORE,1,0
Good Shuttle!! MORE,5,1
Good packing and quick delivery from flipkart. Drawbacks are price is high. MORE,4,1
Original Mavis 350 shuttle with nice packing and quick delivery. MORE,5,1
Nice ... completely genuine 👍👌🙂 MORE,5,1
Superb quality. super fast delivery MORE,5,1
Prompt delivery. Product is good. MORE,5,1
good qlty MORE,5,1
Bad Shuttle and bad quality....it is for kids only MORE,1,0
Good one reached in time MORE,5,1
Thank you for Timely delivered. Item was in good conditions. MORE,5,1
I like this seller he given best price MORE,5,1
good and fast service MORE,5,1
Excellent Product! MORE,5,1
Vry nice product... Lov it MORE,5,1
So bad MORE,1,0
Super 360 is great👍👍👍👍 MORE,5,1
Shuttles are very slow MORE,3,0
Very nice and durable shuttle I have come across MORE,5,1
👍good one MORE,5,1
The product is original and packing was good. But yonex shuttle have become expensive MORE,5,1
Worst product i received...damaged in one game and received horrible one MORE,2,0
Nice but slow MORE,5,1
Its value for money and most importantly it's original MORE,5,1
Awwssmm MORE,4,1
Very bad quality.it is not look like as branded MORE,1,0
Good Quality of shuttles and quick delivery by Flipkart delivery boy. MORE,5,1
"This is the second box I have received, they are not long lasting if you are getting this in 900 rs range.just check the mfg date before purchasing.not sure about the quality.Durability of the original ones are better than what I have received. MORE",4,1
"Local brand, shuttle got damaged in two days all 6 pieces MORE",2,0
Delivered in time. Good packing. MORE,5,1
Very fast explosion 💥 MORE,3,0
Amazing product by flipkart 👍😊😊 MORE,4,1
Few shuttles have stain in shuttle head.. MORE,5,1
Supwr MORE,5,1
Nice shuttle MORE,1,0
Excellent performance MORE,4,1
Low quality... MORE,1,0
Good Mavis 350 MORE,4,1
Simply Super MORE,5,1
Good products original shuttle MORE,5,1
worst MORE,1,0
Its the original produt im getting at good prices compared to offline stores MORE,4,1
Best shuttle for outdoor badminton MORE,3,0
Recieved  Original product... MORE,5,1
Deliever fast. MORE,4,1
"Go and buy from nearest store, it is good but are breaking quickly with bad flight pattern MORE",3,0
Excellent products MORE,5,1
This product is very attractive and amazing MORE,5,1
It's amazing 😍 MORE,5,1
Shuttle is very slow compared to white mavis 350 MORE,1,0
Best shuttlecock at best price MORE,5,1
Original product . We want many more so please maintain the quality MORE,5,1
Gd.product MORE,5,1
nice work MORE,5,1
very good MORE,4,1
Product was delivered in good condition MORE,5,1
"Not good, MORE",2,0
Awesome product ❤️ MORE,5,1
Assume MORE,5,1
Thanks flipkart MORE,5,1
See the quality is good but the price has become too high so i gave 1 star MORE,1,0
Happy MORE,5,1
4 damage piece MORE,1,0
Not get right box MORE,5,1
Quality is perfect as mentioned MORE,4,1
It’s a original product MORE,5,1
Good💖 MORE,4,1
Superb👌👌 MORE,5,1
Very Good product. MORE,5,1
Nice shuttles... MORE,4,1
Really good. Thanks MORE,5,1
Good & fresh shuttle MORE,5,1
Price is toooo high MORE,3,0
Didn't last as expected. The cork was of not good quality and came out from the nylon feather. MORE,3,0
Very durble shuttle... MORE,4,1
Better to buy from a reliable sports shop . MORE,3,0
I love the shuttles... it was really good and durable... MORE,5,1
It's been very good MORE,1,0
Very nice plz maintain 899 price thankyou MORE,4,1
Very good item are received Happy for that MORE,5,1
Thanks MORE,5,1
Best shuttle under 900 MORE,5,1
Shuttle quality is good but packing is not good MORE,4,1
Very bad MORE,5,1
Thanks for quick deliveryOriginal product MORE,5,1
Good purchase. Genuine product. Fast delivery. Thank you MORE,5,1
"Not durable,broken easily and not cost effective MORE",2,0
"Not durable, 1 shuttle lost every 8 matches.Edge gets cut. Base is also cutting 🥺🥺 MORE",1,0
The quality of the shettle were not good as excepted MORE,1,0
Genuine product MORE,4,1
Good and original product MORE,5,1
Delivered on time and delivery executive is so Pro active. He delivered to security when he sensed am in the meeting .. thanks to such guys MORE,5,1
Box damaged MORE,3,0
Don’t buy the product is very bad got bent after few days of using it MORE,1,0
Bed MORE,2,0
Excellent product must buyValue for money Long lasting MORE,5,1
Good products and i played with itI prefer to buy this Only MORE,5,1
Useful MORE,5,1
Awesome MORE,4,1
Totally disappointed local plasticPlease don't buy MORE,1,0
Nice original product MORE,5,1
Product was not good MORE,1,0
Quality not good MORE,3,0
